0s - (0,0,0) - LoginPlayerState
6m42s - (33053,32620,6) - InventoryItemSet
6m42s - (33053,32620,6) - PlayerStats
6m42s - (33053,32620,6) - TargetClear
6m42s - (33053,32620,6) - TileItemUpdate
6m42s - (33053,32620,6) - CreatureMove
6m42s - (33053,32620,6) - TileItemUpdate
6m42s - (33053,32620,6) - PlayerStats
6m42s - (33053,32620,6) - EffectText
6m42s - (33053,32620,6) - TileItemRemove
6m42s - (33053,32620,6) - TileItemAdd
6m42s - (33053,32620,6) - TileItemAdd
6m42s - (33053,32620,6) - TileItemRemove
6m42s - (33053,32620,6) - CreatureMove
6m42s - (33053,32620,6) - CreatureMove
6m42s - (33053,32621,6) - MoveSouth
6m43s - (33053,32621,6) - PlayerStats
6m43s - (33053,32621,6) - PlayerStats
6m43s - (33053,32621,6) - CreatureHealth
6m43s - (33053,32621,6) - EffectGraphical
6m43s - (33053,32621,6) - EffectText
6m43s - (33053,32621,6) - Message
6m43s - (33053,32621,6) - PlayerStats
6m43s - (33053,32621,6) - CreatureHealth
6m43s - (33053,32621,6) - TileItemUpdate
6m43s - (33053,32621,6) - CreatureMove
6m43s - (33052,32621,6) - MoveWest
6m43s - (33052,32621,6) - CreatureMove
6m43s - (33052,32621,6) - TileItemAdd
6m43s - (33052,32621,6) - TileItemUpdate
6m43s - (33052,32621,6) - CreatureMove
6m43s - (33052,32621,6) - CreatureMove
6m43s - (33052,32622,6) - MoveSouth
6m43s - (33052,32622,6) - TileItemUpdate
6m43s - (33052,32622,6) - TileItemUpdate
6m44s - (33052,32622,6) - CreatureMove
6m44s - (33052,32622,6) - CreatureMove
6m44s - (33052,32622,6) - TileItemAdd
6m44s - (33052,32622,6) - CreatureMove
6m44s - (33053,32622,6) - MoveEast
6m44s - (33053,32622,6) - TileItemUpdate
6m44s - (33053,32622,6) - TileItemUpdate
6m44s - (33053,32622,6) - CreatureMove
6m44s - (33053,32622,6) - CreatureMove
6m45s - (33053,32622,6) - CreatureMove
6m45s - (33053,32622,6) - TileItemUpdate
6m45s - (33053,32622,6) - TileItemUpdate
6m45s - (33053,32622,6) - CreatureMove
6m45s - (33053,32622,6) - TileItemUpdate
6m45s - (33053,32622,6) - CreatureMove
6m45s - (33053,32622,6) - TileItemUpdate
6m45s - (33053,32622,6) - CreatureMove
6m46s - (33053,32622,6) - PlayerStats
6m46s - (33053,32622,6) - CreatureHealth
6m46s - (33053,32622,6) - PlayerStats
6m46s - (33053,32622,6) - Message
6m46s - (33053,32622,6) - TileItemUpdate
6m46s - (33053,32622,6) - TileItemUpdate
6m46s - (33053,32622,6) - TileItemUpdate
6m46s - (33053,32622,6) - CreatureMove
6m46s - (33053,32622,6) - TileItemUpdate
6m46s - (33053,32622,6) - CreatureMove
6m46s - (33053,32622,6) - CreatureMove
6m46s - (33054,32622,6) - MoveEast
6m47s - (33054,32622,6) - CreatureMove
6m47s - (33054,32621,6) - MoveNorth
6m47s - (33054,32621,6) - PlayerStats
6m47s - (33054,32621,6) - CreatureHealth
6m47s - (33054,32621,6) - EffectGraphical
6m47s - (33054,32621,6) - EffectText
6m47s - (33054,32621,6) - Message
6m47s - (33054,32621,6) - PlayerStats
6m47s - (33054,32621,6) - CreatureHealth
6m47s - (33054,32621,6) - CreatureMove
6m47s - (33054,32620,6) - MoveNorth
6m47s - (33054,32620,6) - TileItemUpdate
6m47s - (33054,32620,6) - TileItemUpdate
6m47s - (33054,32620,6) - TileItemUpdate
6m47s - (33054,32620,6) - CreatureMove
6m47s - (33054,32620,6) - TileItemUpdate
6m47s - (33054,32620,6) - CreatureHealth
6m47s - (33054,32620,6) - EffectGraphical
6m47s - (33054,32620,6) - EffectText
6m47s - (33054,32620,6) - TileItemRemove
6m47s - (33054,32620,6) - TileItemAdd
6m47s - (33054,32620,6) - CreatureHealth
6m47s - (33054,32620,6) - EffectMissile
6m47s - (33054,32620,6) - InventoryItemSet
6m47s - (33054,32620,6) - PlayerStats
6m47s - (33054,32620,6) - CreatureMove
6m47s - (33054,32620,6) - CreatureMove
6m47s - (33055,32620,6) - MoveEast
6m48s - (33055,32620,6) - CreatureMove
6m48s - (33055,32619,6) - MoveNorth
6m48s - (33055,32619,6) - CreatureMove
6m48s - (33055,32619,6) - CreatureMove
6m48s - (33056,32619,6) - MoveEast
6m48s - (33056,32619,6) - TileItemUpdate
6m48s - (33056,32619,6) - CreatureMove
6m48s - (33057,32619,6) - MoveEast
6m48s - (33057,32619,6) - CreatureMove
6m49s - (33057,32619,6) - CreatureMove
6m49s - (33058,32619,6) - MoveEast
6m49s - (33058,32619,6) - CreatureMove
6m49s - (33058,32619,6) - CreatureMove
6m49s - (33058,32618,6) - MoveNorth
6m49s - (33058,32618,6) - CreatureMove
6m49s - (33058,32618,6) - CreatureHealth
6m49s - (33058,32618,6) - EffectGraphical
6m49s - (33058,32618,6) - EffectText
6m49s - (33058,32618,6) - TileItemAdd
6m49s - (33058,32618,6) - CreatureHealth
6m49s - (33058,32618,6) - EffectMissile
6m49s - (33058,32618,6) - InventoryItemSet
6m49s - (33058,32618,6) - PlayerStats
6m49s - (33058,32618,6) - TargetClear
6m49s - (33058,32618,6) - CreatureMove
6m49s - (33059,32618,6) - MoveEast
6m50s - (33059,32618,6) - CreatureMove
6m50s - (33060,32618,6) - MoveEast
6m50s - (33060,32618,6) - PlayerStats
6m50s - (33060,32618,6) - EffectText
6m50s - (33060,32618,6) - TileItemRemove
6m50s - (33060,32618,6) - TileItemAdd
6m50s - (33060,32618,6) - TileItemAdd
6m50s - (33060,32618,6) - TileItemRemove
6m50s - (33060,32618,6) - CreatureMove
6m50s - (33061,32618,6) - MoveEast
6m50s - (33061,32618,6) - CreatureMove
6m50s - (33062,32618,6) - MoveEast
6m51s - (33062,32618,6) - PlayerStats
6m51s - (33062,32618,6) - CreatureHealth
6m51s - (33062,32618,6) - EffectGraphical
6m51s - (33062,32618,6) - EffectText
6m51s - (33062,32618,6) - Message
6m51s - (33062,32618,6) - PlayerStats
6m51s - (33062,32618,6) - CreatureHealth
6m51s - (33062,32618,6) - CreatureMove
6m51s - (33063,32618,6) - MoveEast
6m51s - (33063,32618,6) - CreatureMove
6m51s - (33063,32617,6) - MoveNorth
6m51s - (33063,32617,6) - CreatureMove
6m51s - (33063,32616,6) - MoveNorth
6m52s - (33063,32616,6) - PlayerStats
6m52s - (33063,32616,6) - CreatureHealth
6m52s - (33063,32616,6) - PlayerStats
6m52s - (33063,32616,6) - CreatureMove
6m52s - (33063,32615,6) - MoveNorth
6m52s - (33063,32615,6) - CreatureMove
6m52s - (33063,32614,6) - MoveNorth
6m52s - (33063,32614,6) - CreatureMove
6m52s - (33063,32613,6) - MoveNorth
6m53s - (33063,32613,6) - CreatureMove
6m53s - (33063,32612,6) - MoveNorth
6m53s - (33063,32612,6) - CreatureMove
6m53s - (33063,32611,6) - MoveNorth
6m53s - (33063,32611,6) - CreatureMove
6m53s - (33063,32610,6) - MoveNorth
6m54s - (33063,32610,6) - CreatureMove
6m54s - (33063,32609,6) - MoveNorth
6m54s - (33063,32609,6) - TileItemAdd
6m54s - (33063,32609,6) - TileItemAdd
6m54s - (33063,32609,6) - CreatureMove
6m54s - (33063,32608,6) - MoveNorth
6m54s - (33063,32608,6) - CreatureMove
6m54s - (33063,32607,6) - MoveNorth
6m54s - (33063,32607,6) - CreatureMove
6m55s - (33063,32607,6) - CreatureMove
6m55s - (33062,32607,6) - MoveWest
6m55s - (33062,32607,6) - PlayerStats
6m55s - (33062,32607,6) - CreatureHealth
6m55s - (33062,32607,6) - EffectGraphical
6m55s - (33062,32607,6) - EffectText
6m55s - (33062,32607,6) - Message
6m55s - (33062,32607,6) - PlayerStats
6m55s - (33062,32607,6) - CreatureHealth
6m55s - (33062,32607,6) - CreatureMove
6m55s - (33062,32607,6) - CreatureHealth
6m55s - (33062,32607,6) - EffectGraphical
6m55s - (33062,32607,6) - EffectText
6m55s - (33062,32607,6) - TileItemAdd
6m55s - (33062,32607,6) - CreatureHealth
6m55s - (33062,32607,6) - EffectMissile
6m55s - (33062,32607,6) - InventoryItemSet
6m55s - (33062,32607,6) - PlayerStats
6m55s - (33062,32607,6) - CreatureMove
6m55s - (33062,32607,6) - TileItemUpdate
6m55s - (33062,32607,6) - TileItemAdd
6m55s - (33062,32607,6) - CreatureMove
6m55s - (33062,32607,6) - CreatureMove
6m55s - (33061,32607,6) - MoveWest
6m55s - (33061,32607,6) - CreatureMove
6m55s - (33061,32607,6) - CreatureMove
6m55s - (33060,32607,6) - MoveWest
6m56s - (33060,32607,6) - CreatureMove
6m56s - (33060,32606,6) - MoveNorth
6m56s - (33060,32606,6) - CreatureMove
6m56s - (33060,32606,6) - CreatureMove
6m56s - (33060,32606,6) - CreatureMove
6m56s - (33060,32606,6) - CreatureMove
6m56s - (33060,32606,6) - TileItemUpdate
6m56s - (33060,32606,6) - CreatureMove
6m56s - (33060,32605,6) - MoveNorth
6m56s - (33060,32605,6) - CreatureMove
6m56s - (33060,32605,6) - TileItemUpdate
6m56s - (33060,32605,6) - EffectMissile
6m56s - (33060,32605,6) - CreatureSquare
6m56s - (33060,32605,6) - PlayerIcons
6m56s - (33060,32605,6) - PlayerIcons
6m56s - (33060,32605,6) - TileItemUpdate
6m56s - (33060,32605,6) - CreatureMove
6m56s - (33060,32605,6) - CreatureMove
6m56s - (33060,32604,6) - MoveNorth
6m57s - (33060,32604,6) - CreatureMove
6m57s - (33060,32603,6) - MoveNorth
6m57s - (33060,32603,6) - TileItemUpdate
6m57s - (33060,32603,6) - TileItemUpdate
6m57s - (33060,32603,6) - CreatureMove
6m57s - (33060,32603,6) - CreatureMove
6m57s - (33060,32603,6) - CreatureMove
6m57s - (33060,32603,6) - CreatureMove
6m57s - (33060,32602,6) - MoveNorth
6m57s - (33060,32602,6) - CreatureMove
6m57s - (33060,32602,6) - CreatureMove
6m57s - (33060,32602,6) - CreatureHealth
6m57s - (33060,32602,6) - EffectGraphical
6m57s - (33060,32602,6) - EffectText
6m57s - (33060,32602,6) - TileItemAdd
6m57s - (33060,32602,6) - CreatureHealth
6m57s - (33060,32602,6) - EffectMissile
6m57s - (33060,32602,6) - InventoryItemSet
6m57s - (33060,32602,6) - PlayerStats
6m57s - (33060,32602,6) - TargetClear
6m57s - (33060,32602,6) - CreatureMove
6m57s - (33060,32601,6) - MoveNorth
6m58s - (33060,32601,6) - PlayerStats
6m58s - (33060,32601,6) - CreatureHealth
6m58s - (33060,32601,6) - PlayerStats
6m58s - (33060,32601,6) - CreatureMove
6m58s - (33060,32600,6) - MoveNorth
6m58s - (33060,32600,6) - TileItemUpdate
6m58s - (33060,32600,6) - CreatureMove
6m58s - (33060,32600,6) - CreatureMove
6m58s - (33060,32600,6) - CreatureMove
6m58s - (33060,32600,6) - TileItemUpdate
6m58s - (33060,32600,6) - CreatureMove
6m58s - (33060,32600,6) - CreatureMove
6m58s - (33060,32600,6) - CreatureMove
6m58s - (33060,32599,6) - MoveNorth
6m58s - (33060,32599,6) - PlayerStats
6m58s - (33060,32599,6) - EffectText
6m58s - (33060,32599,6) - TileItemRemove
6m58s - (33060,32599,6) - TileItemAdd
6m58s - (33060,32599,6) - TileItemAdd
6m58s - (33060,32599,6) - TileItemRemove
6m58s - (33060,32599,6) - CreatureMove
6m58s - (33061,32599,6) - MoveEast
6m59s - (33061,32599,6) - CreatureMessage
6m59s - (33061,32599,6) - PlayerStats
6m59s - (33061,32599,6) - CreatureMove
6m59s - (33061,32598,6) - MoveNorth
6m59s - (33061,32598,6) - CreatureMove
6m59s - (33061,32598,6) - CreatureMove
6m59s - (33061,32598,6) - TileItemUpdate
6m59s - (33061,32598,6) - CreatureMove
6m59s - (33061,32598,6) - CreatureMove
6m59s - (33061,32598,6) - CreatureMove
6m59s - (33062,32598,6) - MoveEast
6m59s - (33062,32598,6) - TileItemUpdate
6m59s - (33062,32598,6) - CreatureMove
7m0s - (33062,32598,6) - CreatureMove
7m0s - (33062,32597,6) - MoveNorth
7m0s - (33062,32597,6) - PlayerStats
7m0s - (33062,32597,6) - CreatureHealth
7m0s - (33062,32597,6) - EffectGraphical
7m0s - (33062,32597,6) - EffectText
7m0s - (33062,32597,6) - Message
7m0s - (33062,32597,6) - PlayerStats
7m0s - (33062,32597,6) - CreatureHealth
7m0s - (33062,32597,6) - CreatureMove
7m0s - (33062,32597,6) - TileItemUpdate
7m0s - (33062,32597,6) - CreatureMove
7m0s - (33062,32597,6) - CreatureMove
7m0s - (33062,32597,6) - CreatureMove
7m0s - (33062,32597,6) - CreatureMove
7m0s - (33061,32597,6) - MoveWest
7m0s - (33061,32597,6) - CreatureMove
7m1s - (33061,32597,6) - CreatureHealth
7m1s - (33061,32597,6) - EffectGraphical
7m1s - (33061,32597,6) - EffectText
7m1s - (33061,32597,6) - TileItemAdd
7m1s - (33061,32597,6) - CreatureHealth
7m1s - (33061,32597,6) - EffectMissile
7m1s - (33061,32597,6) - InventoryItemSet
7m1s - (33061,32597,6) - PlayerStats
7m1s - (33061,32597,6) - TargetClear
7m1s - (33061,32597,6) - CreatureMove
7m1s - (33060,32597,6) - MoveWest
7m1s - (33060,32597,6) - CreatureMove
7m1s - (33060,32597,6) - CreatureMove
7m1s - (33060,32597,6) - TileItemUpdate
7m1s - (33060,32597,6) - CreatureMove
7m1s - (33060,32597,6) - CreatureMove
7m1s - (33060,32597,6) - PlayerStats
7m1s - (33060,32597,6) - EffectText
7m1s - (33060,32597,6) - TileItemRemove
7m1s - (33060,32597,6) - TileItemAdd
7m1s - (33060,32597,6) - TileItemAdd
7m1s - (33060,32597,6) - TileItemRemove
7m1s - (33060,32597,6) - CreatureMove
7m1s - (33060,32596,6) - MoveNorth
7m1s - (33060,32596,6) - CreatureMove
7m1s - (33060,32595,6) - MoveNorth
7m2s - (33060,32595,6) - CreatureMove
7m2s - (33060,32594,6) - MoveNorth
7m2s - (33060,32594,6) - CreatureMove
7m2s - (33060,32594,6) - TileItemAdd
7m2s - (33060,32594,6) - CreatureMove
7m2s - (33060,32593,6) - MoveNorth
7m2s - (33060,32593,6) - CreatureMove
7m2s - (33061,32594,5) - MoveFloorUp
7m2s - (33060,32594,5) - MoveWest
7m2s - (33060,32593,5) - MoveNorth
7m2s - (33060,32592,5) - MoveNorth
7m3s - (33060,32592,5) - CreatureMove
7m3s - (33060,32591,5) - MoveNorth
7m3s - (33060,32591,5) - CreatureMove
7m3s - (33060,32590,5) - MoveNorth
7m3s - (33060,32590,5) - CreatureMove
7m3s - (33060,32589,5) - MoveNorth
7m3s - (33060,32589,5) - CreatureMove
7m3s - (33059,32589,5) - MoveWest
7m4s - (33059,32589,5) - PlayerStats
7m4s - (33059,32589,5) - CreatureHealth
7m4s - (33059,32589,5) - PlayerStats
7m4s - (33059,32589,5) - PlayerStats
7m4s - (33059,32589,5) - CreatureHealth
7m4s - (33059,32589,5) - EffectGraphical
7m4s - (33059,32589,5) - EffectText
7m4s - (33059,32589,5) - Message
7m4s - (33059,32589,5) - PlayerStats
7m4s - (33059,32589,5) - CreatureHealth
7m4s - (33059,32589,5) - CreatureMove
7m4s - (33059,32588,5) - MoveNorth
7m4s - (33059,32588,5) - CreatureMove
7m4s - (33059,32587,5) - MoveNorth
7m4s - (33059,32587,5) - CreatureMove
7m4s - (33058,32587,5) - MoveWest
7m5s - (33058,32587,5) - CreatureMove
7m5s - (33058,32586,5) - MoveNorth
7m5s - (33058,32586,5) - CreatureMove
7m5s - (33057,32586,5) - MoveWest
7m5s - (33057,32586,5) - CreatureMove
7m5s - (33057,32585,5) - MoveNorth
7m6s - (33057,32585,5) - CreatureMove
7m6s - (33057,32584,5) - MoveNorth
7m6s - (33057,32584,5) - CreatureMove
7m6s - (33058,32585,4) - MoveFloorUp
7m6s - (33057,32585,4) - MoveWest
7m6s - (33057,32584,4) - MoveNorth
7m6s - (33057,32583,4) - MoveNorth
7m6s - (33057,32583,4) - CreatureMove
7m6s - (33056,32583,4) - MoveWest
7m6s - (33056,32583,4) - CreatureMove
7m6s - (33056,32582,4) - MoveNorth
7m6s - (33056,32582,4) - CreatureMove
7m6s - (33055,32582,4) - MoveWest
7m7s - (33055,32582,4) - CreatureMove
7m7s - (33055,32581,4) - MoveNorth
7m7s - (33055,32581,4) - CreatureMove
7m7s - (33055,32580,4) - MoveNorth
7m8s - (33055,32580,4) - CreatureMove
7m8s - (33055,32579,4) - MoveNorth
7m8s - (33055,32579,4) - PlayerStats
7m8s - (33055,32579,4) - CreatureHealth
7m8s - (33055,32579,4) - EffectGraphical
7m8s - (33055,32579,4) - EffectText
7m8s - (33055,32579,4) - Message
7m8s - (33055,32579,4) - PlayerStats
7m8s - (33055,32579,4) - CreatureHealth
7m8s - (33055,32579,4) - CreatureMove
7m8s - (33055,32578,4) - MoveNorth
7m8s - (33055,32578,4) - CreatureMove
7m8s - (33055,32577,4) - MoveNorth
7m8s - (33055,32577,4) - CreatureMove
7m8s - (33055,32576,4) - MoveNorth
7m9s - (33055,32576,4) - CreatureMove
7m9s - (33055,32575,4) - MoveNorth
7m9s - (33055,32575,4) - CreatureMove
7m9s - (33055,32574,4) - MoveNorth
7m9s - (33055,32574,4) - CreatureMove
7m9s - (33054,32573,5) - MoveFloorDown
7m9s - (33055,32573,5) - MoveEast
7m9s - (33055,32574,5) - MoveSouth
7m9s - (33055,32575,5) - MoveSouth
7m9s - (33055,32575,5) - CreatureMove
7m9s - (33055,32576,5) - MoveSouth
7m10s - (33055,32576,5) - PlayerStats
7m10s - (33055,32576,5) - CreatureHealth
7m10s - (33055,32576,5) - PlayerStats
7m10s - (33055,32576,5) - CreatureMove
7m10s - (33055,32577,5) - MoveSouth
7m10s - (33055,32577,5) - CreatureMove
7m10s - (33055,32578,5) - MoveSouth
7m10s - (33055,32578,5) - CreatureMove
7m10s - (33054,32578,5) - MoveWest
7m11s - (33054,32578,5) - CreatureMove
7m11s - (33054,32579,5) - MoveSouth
7m11s - (33054,32579,5) - CreatureMove
7m11s - (33054,32580,5) - MoveSouth
7m11s - (33054,32580,5) - CreatureMove
7m11s - (33053,32580,5) - MoveWest
7m12s - (33053,32580,5) - CreatureMove
7m12s - (33052,32580,5) - MoveWest
7m12s - (33052,32580,5) - CreatureMove
7m12s - (33051,32579,6) - MoveFloorDown
7m12s - (33051,32580,6) - MoveSouth
7m12s - (33051,32580,6) - TileItemUpdate
7m12s - (33051,32580,6) - TileItemUpdate
7m12s - (33051,32580,6) - TileItemUpdate
7m12s - (33051,32580,6) - PlayerStats
7m12s - (33051,32580,6) - CreatureHealth
7m12s - (33051,32580,6) - EffectGraphical
7m12s - (33051,32580,6) - EffectText
7m12s - (33051,32580,6) - Message
7m12s - (33051,32580,6) - PlayerStats
7m12s - (33051,32580,6) - CreatureHealth
7m12s - (33051,32580,6) - CreatureMove
7m12s - (33051,32580,6) - CreatureMove
7m12s - (33051,32580,6) - CreatureMove
7m12s - (33051,32580,6) - CreatureMove
7m12s - (33050,32580,6) - MoveWest
7m12s - (33050,32580,6) - CreatureHealth
7m12s - (33050,32580,6) - EffectGraphical
7m12s - (33050,32580,6) - EffectText
7m12s - (33050,32580,6) - TileItemAdd
7m12s - (33050,32580,6) - CreatureHealth
7m12s - (33050,32580,6) - EffectMissile
7m12s - (33050,32580,6) - InventoryItemSet
7m12s - (33050,32580,6) - PlayerStats
7m12s - (33050,32580,6) - CreatureMove
7m12s - (33049,32580,6) - MoveWest
7m12s - (33049,32580,6) - CreatureMove
7m12s - (33049,32580,6) - CreatureMove
7m12s - (33049,32580,6) - CreatureMessage
7m12s - (33049,32580,6) - TileItemUpdate
7m12s - (33049,32580,6) - CreatureSquare
7m12s - (33049,32580,6) - EffectGraphical
7m12s - (33049,32580,6) - TileItemUpdate
7m12s - (33049,32580,6) - CreatureMove
7m13s - (33049,32580,6) - CreatureMove
7m13s - (33049,32579,6) - MoveNorth
7m13s - (33049,32579,6) - CreatureMove
7m13s - (33049,32579,6) - CreatureMove
7m13s - (33049,32579,6) - CreatureMove
7m13s - (33049,32580,6) - MoveSouth
7m14s - (33049,32580,6) - CreatureMove
7m14s - (33048,32580,6) - MoveWest
7m14s - (33048,32580,6) - TileItemUpdate
7m14s - (33048,32580,6) - TileItemUpdate
7m14s - (33048,32580,6) - CreatureMove
7m14s - (33048,32580,6) - CreatureSquare
7m14s - (33048,32580,6) - EffectGraphical
7m14s - (33048,32580,6) - TileItemUpdate
7m14s - (33048,32580,6) - CreatureMove
7m14s - (33048,32580,6) - CreatureSquare
7m14s - (33048,32580,6) - EffectGraphical
7m14s - (33048,32580,6) - TileItemUpdate
7m14s - (33048,32580,6) - CreatureMove
7m14s - (33047,32580,6) - MoveWest
7m14s - (33047,32580,6) - CreatureMove
7m14s - (33046,32580,6) - MoveWest
7m14s - (33046,32580,6) - CreatureMove
7m14s - (33046,32580,6) - CreatureMove
7m14s - (33046,32580,6) - CreatureMove
7m14s - (33046,32580,6) - CreatureSquare
7m14s - (33046,32580,6) - EffectGraphical
7m14s - (33046,32580,6) - TileItemUpdate
7m14s - (33046,32580,6) - CreatureHealth
7m14s - (33046,32580,6) - EffectGraphical
7m14s - (33046,32580,6) - EffectText
7m14s - (33046,32580,6) - TileItemAdd
7m14s - (33046,32580,6) - CreatureHealth
7m14s - (33046,32580,6) - EffectMissile
7m14s - (33046,32580,6) - InventoryItemSet
7m14s - (33046,32580,6) - PlayerStats
7m14s - (33046,32580,6) - TargetClear
7m15s - (33046,32580,6) - PlayerStats
7m15s - (33046,32580,6) - CreatureMove
7m15s - (33045,32580,6) - MoveWest
7m15s - (33045,32580,6) - CreatureMove
7m15s - (33045,32580,6) - CreatureMove
7m15s - (33044,32580,6) - MoveWest
7m15s - (33044,32580,6) - PlayerStats
7m15s - (33044,32580,6) - EffectText
7m15s - (33044,32580,6) - TileItemRemove
7m15s - (33044,32580,6) - TileItemAdd
7m15s - (33044,32580,6) - TileItemAdd
7m15s - (33044,32580,6) - TileItemRemove
7m15s - (33044,32580,6) - CreatureMove
7m15s - (33044,32580,6) - CreatureMove
7m15s - (33045,32580,6) - MoveEast
7m16s - (33045,32580,6) - CreatureMove
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - EffectGraphical
7m16s - (33045,32580,6) - EffectText
7m16s - (33045,32580,6) - Message
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - CreatureSquare
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - EffectGraphical
7m16s - (33045,32580,6) - EffectText
7m16s - (33045,32580,6) - TileItemAdd
7m16s - (33045,32580,6) - Message
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - TileItemUpdate
7m16s - (33045,32580,6) - CreatureMove
7m16s - (33045,32580,6) - TileItemUpdate
7m16s - (33045,32580,6) - CreatureMove
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - EffectGraphical
7m16s - (33045,32580,6) - EffectText
7m16s - (33045,32580,6) - TileItemAdd
7m16s - (33045,32580,6) - CreatureHealth
7m16s - (33045,32580,6) - EffectMissile
7m16s - (33045,32580,6) - InventoryItemSet
7m16s - (33045,32580,6) - PlayerStats
7m16s - (33045,32580,6) - TargetClear
7m17s - (33045,32580,6) - CreatureMove
7m17s - (33045,32579,6) - MoveNorth
7m17s - (33045,32579,6) - CreatureMove
7m17s - (33046,32579,6) - MoveEast
7m17s - (33046,32579,6) - TileItemUpdate
7m17s - (33046,32579,6) - CreatureSquare
7m17s - (33046,32579,6) - EffectGraphical
7m17s - (33046,32579,6) - TileItemUpdate
